title,link,reviewer,stars,gm,year,sentiment_sentiment_neg,sentiment_sentiment_neu,sentiment_sentiment_pos,sentiment_sentiment_compound,review_length
"Farewell, My Lovely",https://www.rogerebert.com/reviews/farewell-my-lovely-1975,Roger Ebert,4.0,False,1975,0.082,0.829,0.089,0.8016,4982
Alice Doesn't Live Here Anymore,https://www.rogerebert.com/reviews/alice-doesnt-live-here-anymore-1974,Roger Ebert,4.0,False,1974,0.067,0.764,0.169,0.9982,4185
The Gambler,https://www.rogerebert.com/reviews/the-gambler-1974,Roger Ebert,4.0,False,1974,0.131,0.772,0.097,-0.9909,5059
Scenes from a Marriage,https://www.rogerebert.com/reviews/scenes-from-a-marriage-1974,Roger Ebert,4.0,False,1974,0.102,0.734,0.164,0.996,4976
The Mother and the Whore,https://www.rogerebert.com/reviews/the-mother-and-the-whore-1974,Roger Ebert,4.0,False,1974,0.073,0.808,0.119,0.9912,3732
Blazing Saddles,https://www.rogerebert.com/reviews/blazing-saddles-1974,Roger Ebert,4.0,False,1974,0.061,0.816,0.122,0.9848,3020
Butley,https://www.rogerebert.com/reviews/butley-1974,Roger Ebert,4.0,False,1974,0.146,0.727,0.127,-0.971,3764
Young Frankenstein,https://www.rogerebert.com/reviews/young-frankenstein-1974,Roger Ebert,4.0,False,1974,0.068,0.794,0.138,0.9957,4322
California Split,https://www.rogerebert.com/reviews/california-split-1974,Roger Ebert,4.0,False,1974,0.068,0.763,0.169,0.9988,5068
That's Entertainment!,https://www.rogerebert.com/reviews/thats-entertainment-1974,Roger Ebert,4.0,False,1974,0.054,0.806,0.14,0.9957,3062
"Lacombe, Lucien",https://www.rogerebert.com/reviews/lacombe-lucien-1974,Roger Ebert,4.0,False,1974,0.142,0.746,0.111,-0.9918,5742
Harry and Tonto,https://www.rogerebert.com/reviews/harry-and-tonto-1974,Roger Ebert,4.0,False,1974,0.071,0.781,0.148,0.9971,4067
The Sting,https://www.rogerebert.com/reviews/the-sting-1973,Roger Ebert,4.0,False,1973,0.033,0.873,0.095,0.9841,2956
The Exorcist,https://www.rogerebert.com/reviews/the-exorcist-1973,Roger Ebert,4.0,False,1973,0.147,0.71,0.143,0.1606,5406
The Iceman Cometh,https://www.rogerebert.com/reviews/the-iceman-cometh-1973,Roger Ebert,4.0,False,1973,0.117,0.721,0.162,0.9902,4120
A Delicate Balance,https://www.rogerebert.com/reviews/a-delicate-balance-1973,Roger Ebert,4.0,False,1973,0.062,0.835,0.103,0.9752,3908
The Homecoming,https://www.rogerebert.com/reviews/the-homecoming-1973,Roger Ebert,4.0,False,1973,0.12,0.741,0.139,0.9593,4406
The Paper Chase,https://www.rogerebert.com/reviews/the-paper-chase-1973,Roger Ebert,4.0,False,1973,0.047,0.737,0.216,0.9991,3562
Bang the Drum Slowly,https://www.rogerebert.com/reviews/bang-the-drum-slowly-1973,Roger Ebert,4.0,False,1973,0.075,0.786,0.139,0.9957,4566
American Graffiti,https://www.rogerebert.com/reviews/american-graffiti-1973,Roger Ebert,4.0,False,1973,0.067,0.821,0.112,0.9909,3766
The Day of the Jackal,https://www.rogerebert.com/reviews/the-day-of-the-jackal-1973,Roger Ebert,4.0,False,1973,0.091,0.75,0.159,0.9918,3479
The Friends of Eddie Coyle,https://www.rogerebert.com/reviews/the-friends-of-eddie-coyle-1973,Roger Ebert,4.0,False,1973,0.061,0.783,0.157,0.9962,3054
Blume in Love,https://www.rogerebert.com/reviews/blume-in-love-1973,Roger Ebert,4.0,False,1973,0.04,0.733,0.226,0.9993,3697
Paper Moon,https://www.rogerebert.com/reviews/paper-moon-1973,Roger Ebert,4.0,False,1973,0.053,0.787,0.16,0.9978,3773
Wedding in White,https://www.rogerebert.com/reviews/wedding-in-white-1973,Roger Ebert,4.0,False,1973,0.114,0.766,0.12,0.4125,3274
Ten from Your Show of Shows,https://www.rogerebert.com/reviews/ten-from-your-show-of-shows-1973,Roger Ebert,4.0,False,1973,0.027,0.897,0.076,0.9771,3139
Godspell,https://www.rogerebert.com/reviews/godspell-1973,Roger Ebert,4.0,False,1973,0.024,0.844,0.131,0.9963,3144
The Phantom of Liberty,https://www.rogerebert.com/reviews/the-phantom-of-liberty-1995,Roger Ebert,4.0,False,1995,0.131,0.746,0.123,0.2777,4414
Play It as It Lays,https://www.rogerebert.com/reviews/play-it-as-it-lays-1973,Roger Ebert,4.0,False,1973,0.081,0.772,0.147,0.9961,4014
Kes,https://www.rogerebert.com/reviews/kes-1973,Roger Ebert,4.0,False,1973,0.095,0.716,0.189,0.9958,2678
The Emigrants,https://www.rogerebert.com/reviews/the-emigrants-1973,Roger Ebert,4.0,False,1973,0.042,0.795,0.164,0.9989,4384
Chloe in the Afternoon,https://www.rogerebert.com/reviews/chloe-in-the-afternoon-1972,Roger Ebert,4.0,False,1972,0.04,0.772,0.188,0.9991,4173
Bleak Moments,https://www.rogerebert.com/reviews/bleak-moments-1972,Roger Ebert,4.0,False,1972,0.097,0.777,0.126,0.9951,8023
Mirage,https://www.rogerebert.com/reviews/mirage-1972,Roger Ebert,4.0,False,1972,0.11,0.723,0.167,0.9914,2772
The Sorrow and the Pity,https://www.rogerebert.com/reviews/the-sorrow-and-the-pity-1972,Roger Ebert,4.0,False,1972,0.134,0.757,0.109,-0.9885,5993
The Green Wall,https://www.rogerebert.com/reviews/the-green-wall-1972,Roger Ebert,4.0,False,1972,0.071,0.714,0.215,0.9992,3894
Derby,https://www.rogerebert.com/reviews/derby-1972,Roger Ebert,4.0,False,1972,0.023,0.807,0.171,0.999,3650
Russia,https://www.rogerebert.com/reviews/russia-1972,Roger Ebert,4.0,False,1972,0.061,0.821,0.118,0.9961,5148
Raven's End,https://www.rogerebert.com/reviews/ravens-end-1972,Roger Ebert,4.0,False,1972,0.096,0.793,0.111,0.8984,3094
Minnie and Moskowitz,https://www.rogerebert.com/reviews/minnie-and-moskowitz-1972,Roger Ebert,4.0,False,1972,0.028,0.801,0.171,0.9987,4265
Such Good Friends,https://www.rogerebert.com/reviews/such-good-friends-1972,Roger Ebert,4.0,False,1972,0.178,0.651,0.171,-0.7656,3918
Sounder,https://www.rogerebert.com/reviews/sounder-1972,Roger Ebert,4.0,False,1972,0.097,0.772,0.131,0.9923,4739
Frenzy,https://www.rogerebert.com/reviews/frenzy-1972,Roger Ebert,4.0,False,1972,0.187,0.734,0.079,-0.9977,3242
Two English Girls,https://www.rogerebert.com/reviews/two-english-girls,Roger Ebert,4.0,False,girls,0.091,0.726,0.183,0.9982,4506
Fat City,https://www.rogerebert.com/reviews/fat-city-1972,Roger Ebert,4.0,False,1972,0.108,0.792,0.101,-0.5785,5521
Sleuth,https://www.rogerebert.com/reviews/sleuth-1972,Roger Ebert,4.0,False,1972,0.083,0.756,0.161,0.9957,3629
Fellini's Roma,https://www.rogerebert.com/reviews/fellinis-roma-1972,Roger Ebert,4.0,False,1972,0.056,0.86,0.084,0.968,5257
Peter Rabbit and Tales of Beatrix Potter,https://www.rogerebert.com/reviews/peter-rabbit-and-tales-of-beatrix-potter-1971,Roger Ebert,4.0,False,1971,0.096,0.831,0.074,-0.9646,3746
Carnal Knowledge,https://www.rogerebert.com/reviews/carnal-knowledge-1971,Roger Ebert,4.0,False,1971,0.085,0.807,0.107,0.941,4067
Bed and Board,https://www.rogerebert.com/reviews/bed-and-board-1971,Roger Ebert,4.0,False,1971,0.044,0.815,0.141,0.9974,3783
Cold Turkey,https://www.rogerebert.com/reviews/cold-turkey-1971,Roger Ebert,4.0,False,1971,0.071,0.772,0.157,0.9945,2962
The Confession,https://www.rogerebert.com/reviews/the-confession-1971,Roger Ebert,4.0,False,1971,0.086,0.83,0.084,-0.2615,3833
A New Leaf,https://www.rogerebert.com/reviews/a-new-leaf-1971,Roger Ebert,4.0,False,1971,0.113,0.77,0.117,0.5519,2916
Alex in Wonderland,https://www.rogerebert.com/reviews/alex-in-wonderland-1970,Roger Ebert,4.0,False,1970,0.058,0.807,0.135,0.9958,3601
Goin' Down the Road,https://www.rogerebert.com/reviews/goin-down-the-road-1971,Roger Ebert,4.0,False,1971,0.062,0.824,0.114,0.9879,3389
This Man Must Die,https://www.rogerebert.com/reviews/this-man-must-die-1971,Roger Ebert,4.0,False,1971,0.249,0.621,0.131,-0.9989,3274
The Garden of the Finzi-Continis,https://www.rogerebert.com/reviews/the-garden-of-the-finzi-continis-1971,Roger Ebert,4.0,False,1971,0.085,0.8,0.115,0.981,4321
Murmur of the Heart,https://www.rogerebert.com/reviews/murmur-of-the-heart-1971,Roger Ebert,4.0,False,1971,0.06,0.847,0.093,0.9078,2670
Johnny Got His Gun,https://www.rogerebert.com/reviews/johnny-got-his-gun-1971,Roger Ebert,4.0,False,1971,0.134,0.721,0.145,0.8048,3347
Claire's Knee,https://www.rogerebert.com/reviews/claires-knee-1971,Roger Ebert,4.0,False,1971,0.039,0.769,0.192,0.9988,3258
Little Murders,https://www.rogerebert.com/reviews/little-murders-1971,Roger Ebert,4.0,False,1971,0.127,0.739,0.134,0.9379,4276
The French Connection,https://www.rogerebert.com/reviews/the-french-connection-1971,Roger Ebert,4.0,False,1971,0.093,0.796,0.111,0.9742,4574
Macbeth,https://www.rogerebert.com/reviews/macbeth-1971,Roger Ebert,4.0,False,1971,0.155,0.707,0.138,-0.9216,3935
Play Misty for Me,https://www.rogerebert.com/reviews/play-misty-for-me-1971,Roger Ebert,4.0,False,1971,0.102,0.749,0.149,0.9763,3018
Willy Wonka and the Chocolate Factory,https://www.rogerebert.com/reviews/willy-wonka-and-the-chocolate-factory-1971,Roger Ebert,4.0,False,1971,0.093,0.707,0.199,0.9968,3047
Silent Running,https://www.rogerebert.com/reviews/silent-running-1971,Roger Ebert,4.0,False,1971,0.054,0.815,0.131,0.9931,3134
"Sunday, Bloody Sunday",https://www.rogerebert.com/reviews/sunday-bloody-sunday-1971,Roger Ebert,4.0,False,1971,0.08,0.738,0.182,0.9986,4039
My Night at Maud's,https://www.rogerebert.com/reviews/my-night-at-mauds-1970,Roger Ebert,4.0,False,1970,0.031,0.798,0.171,0.9985,3388
The Twelve Chairs,https://www.rogerebert.com/reviews/the-twelve-chairs-1970,Roger Ebert,4.0,False,1970,0.118,0.732,0.15,0.99,5234
The Wild Child,https://www.rogerebert.com/reviews/the-wild-child-1970,Roger Ebert,4.0,False,1970,0.039,0.818,0.142,0.9955,3002
Monte Walsh,https://www.rogerebert.com/reviews/monte-walsh-1970,Roger Ebert,4.0,False,1970,0.094,0.778,0.128,0.978,4315
The Revolutionary,https://www.rogerebert.com/reviews/the-revolutionary-1970,Roger Ebert,4.0,False,1970,0.062,0.83,0.109,0.986,3795
M*A*S*H,https://www.rogerebert.com/reviews/mash-1970,Roger Ebert,4.0,False,1970,0.107,0.728,0.165,0.9947,4424
Little Big Man,https://www.rogerebert.com/reviews/little-big-man-1970,Roger Ebert,4.0,False,1970,0.088,0.804,0.108,0.929,4324
I Never Sang for My Father,https://www.rogerebert.com/reviews/i-never-sang-for-my-father-1970,Roger Ebert,4.0,False,1970,0.131,0.779,0.091,-0.9925,5278
Love Story,https://www.rogerebert.com/reviews/love-story-1970,Roger Ebert,4.0,False,1970,0.072,0.789,0.139,0.9868,2617
Tristana,https://www.rogerebert.com/reviews/tristana-1970,Roger Ebert,4.0,False,1970,0.085,0.767,0.148,0.9942,3651
Z,https://www.rogerebert.com/reviews/z-1969,Roger Ebert,4.0,False,1969,0.159,0.716,0.125,-0.9907,4500
Bob and Carol and Ted and Alice,https://www.rogerebert.com/reviews/bob-and-carol-and-ted-and-alice-1969,Roger Ebert,4.0,False,1969,0.046,0.783,0.171,0.9979,3360
Downhill Racer,https://www.rogerebert.com/reviews/downhill-racer-1969,Roger Ebert,4.0,False,1969,0.062,0.814,0.124,0.9907,3370
"Goodbye, Mr. Chips",https://www.rogerebert.com/reviews/goodbye-mr-chips-1969,Roger Ebert,4.0,False,1969,0.083,0.716,0.201,0.9988,4433
Alice's Restaurant,https://www.rogerebert.com/reviews/alices-restaurant-1969,Roger Ebert,4.0,False,1969,0.068,0.737,0.195,0.998,2972
"Oh, What a Lovely War",https://www.rogerebert.com/reviews/oh-what-a-lovely-war-1969,Roger Ebert,4.0,False,1969,0.198,0.66,0.143,-0.9953,3731
Medium Cool,https://www.rogerebert.com/reviews/medium-cool-1969,Roger Ebert,4.0,False,1969,0.049,0.833,0.118,0.9986,7593
The Rain People,https://www.rogerebert.com/reviews/the-rain-people-1969,Roger Ebert,4.0,False,1969,0.084,0.776,0.14,0.9948,4951
Last Summer,https://www.rogerebert.com/reviews/last-summer-1969,Roger Ebert,4.0,False,1969,0.096,0.758,0.146,0.9934,4713
True Grit,https://www.rogerebert.com/reviews/true-grit-1969,Roger Ebert,4.0,False,1969,0.064,0.782,0.155,0.998,4231
War and Peace,https://www.rogerebert.com/reviews/war-and-peace-1969,Roger Ebert,4.0,False,1969,0.085,0.722,0.193,0.9995,6679
American Revolution Two,https://www.rogerebert.com/reviews/american-revolution-two-1969,Roger Ebert,4.0,False,1969,0.092,0.853,0.055,-0.9967,9814
Warrendale,https://www.rogerebert.com/reviews/warrendale-1969,Roger Ebert,4.0,False,1969,0.178,0.671,0.15,-0.9522,2933
Weekend,https://www.rogerebert.com/reviews/weekend-1968,Roger Ebert,4.0,False,1968,0.143,0.789,0.067,-0.9962,3463
Bullitt,https://www.rogerebert.com/reviews/bullitt-1968,Roger Ebert,4.0,False,1968,0.09,0.752,0.157,0.992,2645
Oliver!,https://www.rogerebert.com/reviews/oliver-1968,Roger Ebert,4.0,False,1968,0.054,0.811,0.135,0.9952,3766
Faces,https://www.rogerebert.com/reviews/faces-1968,Roger Ebert,4.0,False,1968,0.074,0.791,0.135,0.9866,2989
La Guerre Est Finie,https://www.rogerebert.com/reviews/la-guerre-est-finie-1968,Roger Ebert,4.0,False,1968,0.146,0.761,0.093,-0.987,3287
Innocence Unprotected,https://www.rogerebert.com/reviews/innocence-unprotected-1968,Roger Ebert,4.0,False,1968,0.04,0.857,0.103,0.978,2247
The Lion in Winter,https://www.rogerebert.com/reviews/the-lion-in-winter-1968,Roger Ebert,4.0,False,1968,0.026,0.844,0.131,0.9957,2862
Hagbard and Signe / The Red Mantle,https://www.rogerebert.com/reviews/hagbard-and-signe--the-red-mantle-1968,Roger Ebert,4.0,False,1968,0.064,0.781,0.155,0.9943,2523
Les Carabiniers,https://www.rogerebert.com/reviews/les-carabiniers-1963,Roger Ebert,4.0,False,1963,0.059,0.798,0.143,0.997,4371
Funny Girl,https://www.rogerebert.com/reviews/funny-girl-1968,Roger Ebert,4.0,False,1968,0.043,0.776,0.18,0.9974,2491
Finian's Rainbow,https://www.rogerebert.com/reviews/finians-rainbow-1968,Roger Ebert,4.0,False,1968,0.049,0.788,0.163,0.9983,4591
The Fifth Horseman is Fear,https://www.rogerebert.com/reviews/the-fifth-horseman-is-fear-1968,Roger Ebert,4.0,False,1968,0.076,0.82,0.104,0.9735,3190
Rosemary’s Baby,https://www.rogerebert.com/reviews/rosemarys-baby-1968,Roger Ebert,4.0,False,1968,0.123,0.738,0.139,0.9221,3480
The Swimmer,https://www.rogerebert.com/reviews/the-swimmer-1968,Roger Ebert,4.0,False,1968,0.059,0.759,0.183,0.9983,3650
Petulia,https://www.rogerebert.com/reviews/petulia-1968,Roger Ebert,4.0,False,1968,0.116,0.765,0.119,0.755,3659
The Stranger,https://www.rogerebert.com/reviews/the-stranger-1968,Roger Ebert,4.0,False,1968,0.13,0.668,0.202,0.9889,2346
The Fox,https://www.rogerebert.com/reviews/the-fox-1968,Roger Ebert,4.0,False,1968,0.143,0.689,0.167,0.9469,2746
The Big City,https://www.rogerebert.com/reviews/the-big-city-1968,Roger Ebert,4.0,False,1968,0.062,0.822,0.117,0.9616,2552
The President's Analyst,https://www.rogerebert.com/reviews/the-presidents-analyst-1968,Roger Ebert,4.0,False,1968,0.086,0.735,0.179,0.9955,2910
Falstaff - Chimes at Midnight,https://www.rogerebert.com/reviews/falstaff---chimes-at-midnight-1968,Roger Ebert,4.0,False,1968,0.124,0.752,0.124,0.2889,2641
Bedazzled,https://www.rogerebert.com/reviews/bedazzled-1968,Roger Ebert,4.0,False,1968,0.044,0.79,0.167,0.9937,2254
Guess Who's Coming to Dinner,https://www.rogerebert.com/reviews/guess-whos-coming-to-dinner-1968,Roger Ebert,4.0,False,1968,0.105,0.711,0.184,0.9986,5223
Elvira Madigan,https://www.rogerebert.com/reviews/elvira-madigan-1967,Roger Ebert,4.0,False,1967,0.084,0.767,0.149,0.99,2933
"The Birds, the Bees and the Italians",https://www.rogerebert.com/reviews/the-birds-the-bees-and-the-italians-1967,Roger Ebert,4.0,False,1967,0.116,0.701,0.183,0.9932,2572
Camelot,https://www.rogerebert.com/reviews/camelot-1967,Roger Ebert,4.0,False,1967,0.03,0.8,0.17,0.9982,3299
Reflections in a Golden Eye,https://www.rogerebert.com/reviews/reflections-in-a-golden-eye-1967,Roger Ebert,4.0,False,1967,0.116,0.737,0.146,0.977,3194
The War Game,https://www.rogerebert.com/reviews/the-war-game-1967,Roger Ebert,4.0,False,1967,0.133,0.811,0.056,-0.9968,4442
Two for the Road,https://www.rogerebert.com/reviews/two-for-the-road-1967,Roger Ebert,4.0,False,1967,0.061,0.708,0.231,0.9993,3793
Up the Down Staircase,https://www.rogerebert.com/reviews/up-the-down-staircase-1967,Roger Ebert,4.0,False,1967,0.085,0.819,0.097,0.534,3213
Marat/Sade,https://www.rogerebert.com/reviews/maratsade-1967,Roger Ebert,4.0,False,1967,0.097,0.797,0.106,0.3584,4510
Le Petit Soldat,https://www.rogerebert.com/reviews/le-petit-soldat-1960,Roger Ebert,4.0,False,1960,0.114,0.779,0.107,-0.2705,3478
To the Wonder,https://www.rogerebert.com/reviews/to-the-wonder-2013,Roger Ebert,3.5,False,2013,0.058,0.789,0.154,0.9978,4113
Future Weather,https://www.rogerebert.com/reviews/future-weather-2012,Roger Ebert,3.5,False,2012,0.085,0.828,0.087,0.7351,3482
Side Effects,https://www.rogerebert.com/reviews/side-effects-2013-1,Roger Ebert,3.5,False,1,0.132,0.802,0.066,-0.9949,3843
Stand Up Guys,https://www.rogerebert.com/reviews/stand-up-guys-2013,Roger Ebert,3.5,False,2013,0.134,0.814,0.052,-0.9978,4757
The Trouble with the Truth,https://www.rogerebert.com/reviews/the-trouble-with-the-truth-2012,Roger Ebert,3.5,False,2012,0.061,0.788,0.151,0.9967,4402
Sister,https://www.rogerebert.com/reviews/sister-2012,Roger Ebert,3.5,False,2012,0.05,0.858,0.091,0.9866,3924
Hyde Park on Hudson,https://www.rogerebert.com/reviews/hyde-park-on-hudson-2012,Roger Ebert,3.5,False,2012,0.066,0.777,0.157,0.9958,3306
The Central Park Five,https://www.rogerebert.com/reviews/the-central-park-five-2012,Roger Ebert,3.5,False,2012,0.169,0.795,0.036,-0.9986,4223
Fat Kid Rules the World,https://www.rogerebert.com/reviews/fat-kid-rules-the-world-2012,Roger Ebert,3.5,False,2012,0.047,0.8,0.153,0.9979,4653
Silver Linings Playbook,https://www.rogerebert.com/reviews/silver-linings-playbook-2012,Roger Ebert,3.5,False,2012,0.097,0.746,0.157,0.9936,3763
This Must Be the Place,https://www.rogerebert.com/reviews/this-must-be-the-place-2012,Roger Ebert,3.5,False,2012,0.034,0.835,0.13,0.9961,3384
Mea Maxima Culpa: Silence In The House of God,https://www.rogerebert.com/reviews/mea-maxima-culpa-silence-in-the-house-of-god-2012,Roger Ebert,3.5,False,2012,0.157,0.775,0.068,-0.9961,3429
Francine,https://www.rogerebert.com/reviews/francine-2012,Roger Ebert,3.5,False,2012,0.097,0.823,0.081,-0.8426,2762
Holy Motors,https://www.rogerebert.com/reviews/holy-motors-2012,Roger Ebert,3.5,False,2012,0.039,0.888,0.073,0.9541,3069
A Royal Affair,https://www.rogerebert.com/reviews/a-royal-affair-2012,Roger Ebert,3.5,False,2012,0.044,0.818,0.138,0.9933,2936
The Flat,https://www.rogerebert.com/reviews/the-flat-2012,Roger Ebert,3.5,False,2012,0.043,0.891,0.066,0.8756,3471
Shun Li and the Poet,https://www.rogerebert.com/reviews/shun-li-and-the-poet-2012,Roger Ebert,3.5,False,2012,0.088,0.812,0.1,0.8962,3325
Wake in Fright,https://www.rogerebert.com/reviews/wake-in-fright-2012,Roger Ebert,3.5,False,2012,0.162,0.732,0.107,-0.9843,2686
A Late Quartet,https://www.rogerebert.com/reviews/a-late-quartet-2012,Roger Ebert,3.5,False,2012,0.05,0.83,0.12,0.9895,3309
Brooklyn Castle,https://www.rogerebert.com/reviews/brooklyn-castle-2012,Roger Ebert,3.5,False,2012,0.054,0.766,0.18,0.9962,2402
The Sessions,https://www.rogerebert.com/reviews/the-sessions-2012,Roger Ebert,3.5,False,2012,0.047,0.81,0.143,0.997,3735
Keep the Lights On,https://www.rogerebert.com/reviews/keep-the-lights-on-2012,Roger Ebert,3.5,False,2012,0.074,0.808,0.118,0.9886,3548
The Other Son,https://www.rogerebert.com/reviews/the-other-son-2012,Roger Ebert,3.5,False,2012,0.07,0.855,0.076,0.4087,3933
Easy Money,https://www.rogerebert.com/reviews/easy-money-2012,Roger Ebert,3.5,False,2012,0.109,0.756,0.134,0.9223,4141
Simon and the Oaks,https://www.rogerebert.com/reviews/simon-and-the-oaks-2012,Roger Ebert,3.5,False,2012,0.051,0.868,0.08,0.9209,3255
For Ellen,https://www.rogerebert.com/reviews/for-ellen-2012,Roger Ebert,3.5,False,2012,0.078,0.87,0.052,-0.8831,3419
Smashed,https://www.rogerebert.com/reviews/smashed-2012,Roger Ebert,3.5,False,2012,0.067,0.777,0.156,0.9969,3671
The House I Live In,https://www.rogerebert.com/reviews/the-house-i-live-in-2012,Roger Ebert,3.5,False,2012,0.157,0.752,0.091,-0.9951,3357
Seven Psychopaths,https://www.rogerebert.com/reviews/seven-psychopaths-2012,Roger Ebert,3.5,False,2012,0.087,0.736,0.178,0.9946,3057
"Now, Forager: A Film About Love and Fungi",https://www.rogerebert.com/reviews/now-forager-a-film-about-love-and-fungi-2012,Roger Ebert,3.5,False,2012,0.041,0.883,0.077,0.9186,2655
The Well-Digger's Daughter,https://www.rogerebert.com/reviews/the-well-diggers-daughter-2012,Roger Ebert,3.5,False,2012,0.04,0.739,0.222,0.9993,3634
Escape Fire: The Fight to Rescue American Healthcare,https://www.rogerebert.com/reviews/escape-fire-the-fight-to-rescue-american-healthcare-2012,Roger Ebert,3.5,False,2012,0.106,0.778,0.116,0.8966,4080
The Perks of Being a Wallflower,https://www.rogerebert.com/reviews/the-perks-of-being-a-wallflower-2012,Roger Ebert,3.5,False,2012,0.059,0.799,0.142,0.9932,3369
